Date,Aggregator,Market Real,Crop,Quantity Real,Price,Amount,State
2017-08-02,4008.0,8.0,17,56.0,26.0,1456.0,1.0
2017-08-03,4008.0,8.0,82,28.0,30.0,840.0,1.0
2017-08-03,4008.0,8.0,9,12.0,25.0,300.0,1.0
2017-08-03,4008.0,8.0,18,42.0,12.0,504.0,1.0
2017-08-04,4008.0,8.0,20,55.0,5.0,275.0,1.0
2017-08-04,4008.0,8.0,17,65.0,26.0,1690.0,1.0
2017-08-05,4008.0,8.0,82,19.0,30.0,570.0,1.0
2017-08-06,4008.0,8.0,9,15.0,30.0,450.0,1.0
2017-08-08,4008.0,8.0,9,40.0,18.0,720.0,1.0
2017-08-08,4008.0,8.0,82,22.0,28.0,616.0,1.0
2017-08-09,4008.0,8.0,9,70.0,16.0,1120.0,1.0
2017-08-09,4008.0,8.0,20,45.0,5.0,225.0,1.0
2017-08-10,4008.0,8.0,82,25.0,30.0,750.0,1.0
2017-08-11,4008.0,8.0,20,68.0,5.0,340.0,1.0
2017-08-11,4008.0,8.0,17,55.0,25.0,1375.0,1.0
2017-08-14,4008.0,8.0,20,30.0,8.0,240.0,1.0
2017-08-14,4008.0,8.0,9,60.0,20.0,1200.0,1.0
2017-08-13,4008.0,8.0,17,55.0,28.0,1540.0,1.0
2017-08-15,4008.0,8.0,20,48.0,9.0,432.0,1.0
2017-08-15,4008.0,8.0,17,45.0,28.0,1260.0,1.0
2017-08-16,4008.0,8.0,20,42.0,8.0,336.0,1.0
2017-08-16,4008.0,8.0,9,30.0,20.0,600.0,1.0
2017-08-17,4008.0,8.0,20,40.0,7.0,280.0,1.0
2017-08-19,4008.0,8.0,20,35.0,10.0,350.0,1.0
2017-08-19,4008.0,8.0,82,8.0,30.0,240.0,1.0
2017-08-19,4008.0,8.0,16,26.0,20.0,520.0,1.0
2017-04-07,4008.0,8.0,35,298.0,11.0,3278.0,1.0
2017-04-07,4008.0,8.0,18,15.0,12.0,180.0,1.0
2017-04-08,4008.0,8.0,35,269.0,10.0,2690.0,1.0
2017-04-19,4008.0,8.0,35,160.0,8.0,1280.0,1.0
2017-05-09,4008.0,8.0,6,61.0,9.0,549.0,1.0
2017-05-14,4008.0,8.0,6,75.0,6.0,450.0,1.0
2017-05-15,4008.0,8.0,6,56.0,6.0,336.0,1.0
2017-05-20,4008.0,8.0,6,45.0,5.0,225.0,1.0
2017-05-24,4008.0,8.0,6,75.0,5.0,375.0,1.0
2017-06-12,4008.0,8.0,6,130.0,4.0,520.0,1.0
2017-06-15,4008.0,8.0,39,196.0,21.0,4116.0,1.0
2017-06-17,4008.0,8.0,6,94.0,4.0,376.0,1.0
2017-06-26,4008.0,8.0,39,250.0,25.0,6250.0,1.0
2017-06-26,4008.0,8.0,6,30.0,4.0,120.0,1.0
2017-06-29,4008.0,8.0,39,250.0,22.0,5500.0,1.0
2017-07-03,4008.0,8.0,39,190.0,20.0,3800.0,1.0
2017-07-10,4008.0,8.0,16,85.0,12.0,1020.0,1.0
2017-07-13,4008.0,8.0,16,85.0,15.0,1275.0,1.0
2017-07-14,4008.0,8.0,39,250.0,32.0,8000.0,1.0
2017-07-15,4008.0,8.0,39,315.0,35.0,11025.0,1.0
2017-07-15,4008.0,8.0,16,60.0,20.0,1200.0,1.0
2017-07-17,4008.0,8.0,16,68.0,20.0,1360.0,1.0
2017-07-17,4008.0,8.0,39,185.0,35.0,6475.0,1.0
2017-07-18,4008.0,8.0,16,55.0,22.0,1210.0,1.0
2017-07-18,4008.0,8.0,39,320.0,35.0,11200.0,1.0
2017-07-21,4008.0,8.0,16,76.0,24.0,1824.0,1.0
2017-07-23,4008.0,8.0,39,250.0,35.0,8750.0,1.0
2017-07-23,4008.0,8.0,16,72.0,24.0,1728.0,1.0
2017-07-29,4008.0,8.0,39,250.0,38.0,9500.0,1.0
2017-08-04,4008.0,8.0,16,45.0,22.0,990.0,1.0
2017-08-04,4008.0,8.0,39,280.0,46.0,12880.0,1.0
2017-08-07,4008.0,8.0,16,250.0,46.0,11500.0,1.0
2017-08-09,4008.0,8.0,16,40.0,18.0,720.0,1.0
2017-08-10,4008.0,8.0,16,65.0,18.0,1170.0,1.0
2017-08-10,4008.0,8.0,39,250.0,56.0,14000.0,1.0
2017-04-16,4008.0,8.0,17,20.0,30.0,600.0,1.0
2017-04-25,4008.0,8.0,17,40.0,15.0,600.0,1.0
2017-04-28,4008.0,8.0,17,30.0,20.0,600.0,1.0
2017-05-03,4008.0,8.0,17,35.0,15.0,525.0,1.0
2017-05-06,4008.0,8.0,17,55.0,16.0,880.0,1.0
2017-05-09,4008.0,8.0,17,70.0,12.0,840.0,1.0
2017-04-18,4008.0,8.0,21,110.0,8.0,880.0,1.0
2017-04-21,4008.0,8.0,21,117.0,7.0,819.0,1.0
2017-04-26,4008.0,8.0,21,80.0,7.0,560.0,1.0
2017-04-28,4008.0,8.0,21,92.0,8.0,736.0,1.0
2017-04-30,4008.0,8.0,21,85.0,8.0,680.0,1.0
2017-05-02,4008.0,8.0,17,56.0,16.0,896.0,1.0
2017-05-02,4008.0,8.0,21,155.0,8.0,1240.0,1.0
2017-05-06,4008.0,8.0,21,165.0,8.0,1320.0,1.0
2017-05-14,4008.0,8.0,21,80.0,8.0,640.0,1.0
2017-07-03,4008.0,8.0,16,210.0,9.0,1890.0,1.0
2017-07-04,4008.0,8.0,16,91.0,9.0,819.0,1.0
2017-07-08,4008.0,8.0,16,95.0,10.0,950.0,1.0
2017-07-13,4008.0,8.0,16,150.0,14.0,2100.0,1.0
2017-07-15,4008.0,8.0,16,98.0,20.0,1960.0,1.0
2017-07-17,4008.0,8.0,16,210.0,20.0,4200.0,1.0
2017-07-20,4008.0,8.0,16,204.0,23.0,4692.0,1.0
2017-07-26,4008.0,8.0,16,158.0,16.0,2528.0,1.0
2017-07-28,4008.0,8.0,16,96.0,20.0,1920.0,1.0
2017-08-02,4008.0,8.0,16,195.0,22.0,4290.0,1.0
2017-08-06,4008.0,8.0,6,80.0,18.0,1440.0,1.0
2017-08-06,4008.0,8.0,16,85.0,20.0,1700.0,1.0
2017-08-14,4008.0,8.0,6,110.0,15.0,1650.0,1.0
2017-08-19,4008.0,8.0,6,130.0,18.0,2340.0,1.0
2017-04-19,4008.0,8.0,32,70.0,12.0,840.0,1.0
2017-04-21,4008.0,8.0,32,75.0,12.0,900.0,1.0
2017-04-22,4008.0,8.0,77,85.0,10.0,850.0,1.0
2017-04-26,4008.0,8.0,77,75.0,12.0,900.0,1.0
2017-04-27,4008.0,8.0,77,75.0,12.0,900.0,1.0
2017-04-29,4008.0,8.0,77,45.0,15.0,675.0,1.0
2017-05-02,4008.0,8.0,77,55.0,22.0,1210.0,1.0
2017-07-27,4008.0,8.0,33,55.0,10.0,550.0,1.0
2017-07-30,4008.0,8.0,33,40.0,10.0,400.0,1.0
2017-08-17,4008.0,8.0,33,80.0,5.0,400.0,1.0
2017-04-29,4008.0,8.0,1,20.0,12.0,240.0,1.0
2017-05-02,4008.0,8.0,1,30.0,12.0,360.0,1.0
2017-05-04,4008.0,8.0,1,28.0,12.0,336.0,1.0
2017-05-05,4008.0,8.0,6,38.0,16.0,608.0,1.0
2017-05-05,4008.0,8.0,1,31.0,12.0,372.0,1.0
2017-05-10,4008.0,8.0,1,40.0,10.0,400.0,1.0
2017-05-12,4008.0,8.0,20,20.0,8.0,160.0,1.0
2017-05-14,4008.0,8.0,1,33.0,6.0,198.0,1.0
2017-04-29,4008.0,8.0,22,80.0,16.0,1280.0,1.0
2017-05-02,4008.0,8.0,22,95.0,15.0,1425.0,1.0
2017-05-04,4008.0,8.0,22,98.0,16.0,1568.0,1.0
2017-05-07,4008.0,8.0,22,103.0,13.0,1339.0,1.0
2017-05-09,4008.0,8.0,22,105.0,14.0,1470.0,1.0
2017-05-09,4008.0,8.0,6,30.0,8.0,240.0,1.0
2017-08-09,4008.0,8.0,20,50.0,5.0,250.0,1.0
2017-05-01,4008.0,8.0,6,30.0,15.0,450.0,1.0
2017-05-04,4008.0,8.0,6,31.0,15.0,465.0,1.0
2017-05-07,4008.0,8.0,6,40.0,10.0,400.0,1.0
2017-05-09,4008.0,8.0,6,50.0,8.0,400.0,1.0
2017-06-21,4008.0,8.0,6,20.0,4.0,80.0,1.0
2017-06-21,4008.0,8.0,82,15.0,9.0,135.0,1.0
2017-06-26,4008.0,8.0,82,30.0,12.0,360.0,1.0
2017-06-26,4008.0,8.0,6,20.0,4.0,80.0,1.0
2017-05-03,4008.0,8.0,17,75.0,15.0,1125.0,1.0
2017-05-05,4008.0,8.0,6,30.0,15.0,450.0,1.0
2017-05-05,4008.0,8.0,17,55.0,18.0,990.0,1.0
2017-05-11,4008.0,8.0,17,60.0,12.0,720.0,1.0
2017-06-05,4008.0,8.0,82,75.0,9.0,675.0,1.0
2017-06-08,4008.0,8.0,82,55.0,7.0,385.0,1.0
2017-05-11,4008.0,8.0,82,40.0,12.0,480.0,1.0
2017-05-30,4008.0,8.0,82,55.0,12.0,660.0,1.0
2017-06-14,4008.0,8.0,81,25.0,10.0,250.0,1.0
2017-06-14,4008.0,8.0,82,20.0,12.0,240.0,1.0
2017-06-15,4008.0,8.0,6,30.0,3.0,90.0,1.0
2017-06-15,4008.0,8.0,82,20.0,12.0,240.0,1.0
2017-06-16,4008.0,8.0,82,30.0,10.0,300.0,1.0
2017-06-16,4008.0,8.0,81,25.0,10.0,250.0,1.0
2017-06-16,4008.0,8.0,6,25.0,3.0,75.0,1.0
2017-06-18,4008.0,8.0,6,25.0,5.0,125.0,1.0
2017-06-18,4008.0,8.0,81,38.0,10.0,380.0,1.0
2017-06-19,4008.0,8.0,82,25.0,7.0,175.0,1.0
2017-06-19,4008.0,8.0,81,25.0,10.0,250.0,1.0
2017-07-04,4008.0,8.0,16,46.0,10.0,460.0,1.0
2017-07-04,4008.0,8.0,82,15.0,12.0,180.0,1.0
2017-07-06,4008.0,8.0,82,30.0,12.0,360.0,1.0
2017-07-06,4008.0,8.0,16,25.0,10.0,250.0,1.0
2017-07-13,4008.0,8.0,16,45.0,12.0,540.0,1.0
2017-07-15,4008.0,8.0,16,60.0,18.0,1080.0,1.0
2017-07-28,4008.0,8.0,16,38.0,20.0,760.0,1.0
2017-08-14,4008.0,8.0,85,150.0,12.0,1800.0,1.0
2017-08-13,4008.0,8.0,85,60.0,11.0,660.0,1.0
2017-08-16,4008.0,8.0,85,80.0,12.0,960.0,1.0
2017-05-11,4008.0,8.0,42,20.0,10.0,200.0,1.0
2017-06-22,4008.0,8.0,16,40.0,7.0,280.0,1.0
2017-06-26,4008.0,8.0,16,42.0,8.0,336.0,1.0
2017-06-30,4008.0,8.0,16,85.0,10.0,850.0,1.0
2017-07-01,4008.0,8.0,16,73.0,10.0,730.0,1.0
2017-07-06,4008.0,8.0,16,72.0,9.0,648.0,1.0
2017-07-07,4008.0,8.0,16,95.0,9.0,855.0,1.0
2017-07-08,4008.0,8.0,16,92.0,10.0,920.0,1.0
2017-07-10,4008.0,8.0,16,75.0,12.0,900.0,1.0
2017-07-12,4008.0,8.0,16,45.0,13.0,585.0,1.0
2017-07-17,4008.0,8.0,16,78.0,21.0,1638.0,1.0
2017-07-30,4008.0,8.0,16,68.0,20.0,1360.0,1.0
2017-08-11,4008.0,8.0,16,82.0,20.0,1640.0,1.0
2017-08-15,4008.0,8.0,16,85.0,18.0,1530.0,1.0
2017-08-16,4008.0,8.0,16,60.0,18.0,1080.0,1.0
2017-05-15,4008.0,8.0,17,85.0,12.0,1020.0,1.0
2017-05-16,4008.0,8.0,17,188.0,13.0,2444.0,1.0
2017-05-17,4008.0,8.0,17,85.0,18.0,1530.0,1.0
2017-05-20,4008.0,8.0,17,185.0,19.0,3515.0,1.0
2017-05-21,4008.0,8.0,17,85.0,19.0,1615.0,1.0
2017-05-22,4008.0,8.0,17,85.0,18.0,1530.0,1.0
2017-05-23,4008.0,8.0,17,91.0,19.0,1729.0,1.0
2017-05-24,4008.0,8.0,17,96.0,18.0,1728.0,1.0
2017-05-25,4008.0,8.0,17,100.0,19.0,1900.0,1.0
2017-05-26,4008.0,8.0,17,105.0,19.0,1995.0,1.0
2017-05-27,4008.0,8.0,17,85.0,16.0,1360.0,1.0
2017-05-28,4008.0,8.0,17,186.0,16.0,2976.0,1.0
2017-05-30,4008.0,8.0,17,80.0,15.0,1200.0,1.0
2017-05-31,4008.0,8.0,17,85.0,15.0,1275.0,1.0
2017-06-01,4008.0,8.0,17,90.0,18.0,1620.0,1.0
2017-06-02,4008.0,8.0,17,105.0,18.0,1890.0,1.0
2017-06-03,4008.0,8.0,17,96.0,22.0,2112.0,1.0
2017-06-04,4008.0,8.0,17,95.0,27.0,2565.0,1.0
2017-06-06,4008.0,8.0,17,100.0,25.0,2500.0,1.0
2017-06-07,4008.0,8.0,17,104.0,18.0,1872.0,1.0
2017-06-09,4008.0,8.0,17,77.0,16.0,1232.0,1.0
2017-06-10,4008.0,8.0,17,180.0,15.0,2700.0,1.0
2017-06-11,4008.0,8.0,17,89.0,18.0,1602.0,1.0
2017-06-13,4008.0,8.0,17,97.0,14.0,1358.0,1.0
2017-06-14,4008.0,8.0,17,61.0,13.0,793.0,1.0
2017-06-15,4008.0,8.0,17,90.0,11.0,990.0,1.0
2017-06-16,4008.0,8.0,17,108.0,11.0,1188.0,1.0
2017-06-17,4008.0,8.0,17,197.0,13.0,2561.0,1.0
2017-06-18,4008.0,8.0,17,195.0,10.0,1950.0,1.0
2017-06-20,4008.0,8.0,17,187.0,11.0,2057.0,1.0
2017-06-21,4008.0,8.0,17,95.0,8.0,760.0,1.0
2017-06-24,4008.0,8.0,17,200.0,8.0,1600.0,1.0
2017-06-25,4008.0,8.0,17,98.0,10.0,980.0,1.0
2017-06-26,4008.0,8.0,17,85.0,10.0,850.0,1.0
2017-06-28,4008.0,8.0,17,97.0,10.0,970.0,1.0
2017-06-29,4008.0,8.0,17,160.0,10.0,1600.0,1.0
2017-06-30,4008.0,8.0,17,96.0,10.0,960.0,1.0
2017-07-01,4008.0,8.0,17,97.0,10.0,970.0,1.0
2017-07-02,4008.0,8.0,17,88.0,10.0,880.0,1.0
2017-07-03,4008.0,8.0,17,80.0,10.0,800.0,1.0
2017-07-05,4008.0,8.0,17,100.0,8.0,800.0,1.0
2017-07-06,4008.0,8.0,17,95.0,9.0,855.0,1.0
2017-07-07,4008.0,8.0,17,174.0,9.0,1566.0,1.0
2017-07-08,4008.0,8.0,17,78.0,10.0,780.0,1.0
2017-07-09,4008.0,8.0,17,158.0,14.0,2212.0,1.0
2017-07-14,4008.0,8.0,17,86.0,20.0,1720.0,1.0
2017-07-15,4008.0,8.0,17,68.0,17.0,1156.0,1.0
2017-07-16,4008.0,8.0,17,160.0,22.0,3520.0,1.0
2017-07-17,4008.0,8.0,17,145.0,20.0,2900.0,1.0
2017-07-18,4008.0,8.0,17,101.0,27.0,2727.0,1.0
2017-07-19,4008.0,8.0,17,102.0,26.0,2652.0,1.0
2017-07-20,4008.0,8.0,17,95.0,25.0,2375.0,1.0
2017-07-21,4008.0,8.0,17,88.0,24.0,2112.0,1.0
2017-07-24,4008.0,8.0,17,92.0,20.0,1840.0,1.0
2017-07-23,4008.0,8.0,17,93.0,24.0,2232.0,1.0
2017-07-25,4008.0,8.0,17,97.0,17.0,1649.0,1.0
2017-07-26,4008.0,8.0,17,88.0,17.0,1496.0,1.0
2017-07-29,4008.0,8.0,17,190.0,20.0,3800.0,1.0
2017-07-31,4008.0,8.0,17,60.0,23.0,1380.0,1.0
2017-08-01,4008.0,8.0,17,75.0,25.0,1875.0,1.0
2017-08-02,4008.0,8.0,17,68.0,26.0,1768.0,1.0
2017-08-03,4008.0,8.0,17,95.0,25.0,2375.0,1.0
2017-08-05,4008.0,8.0,17,80.0,28.0,2240.0,1.0
2017-08-07,4008.0,8.0,17,90.0,28.0,2520.0,1.0
2017-08-09,4008.0,8.0,17,90.0,26.0,2340.0,1.0
2017-08-11,4008.0,8.0,17,95.0,25.0,2375.0,1.0
2017-08-14,4008.0,8.0,17,180.0,25.0,4500.0,1.0
2017-08-12,4008.0,8.0,17,85.0,24.0,2040.0,1.0
2017-08-15,4008.0,8.0,17,95.0,28.0,2660.0,1.0
2017-08-17,4008.0,8.0,17,80.0,25.0,2000.0,1.0
2017-05-20,4008.0,8.0,17,51.0,16.0,816.0,1.0
2017-05-21,4008.0,8.0,82,45.0,9.0,405.0,1.0
2017-05-22,4008.0,8.0,82,75.0,10.0,750.0,1.0
2017-05-24,4008.0,8.0,82,120.0,11.0,1320.0,1.0
2017-05-25,4008.0,8.0,17,45.0,18.0,810.0,1.0
2017-05-25,4008.0,8.0,6,38.0,6.0,228.0,1.0
2017-05-26,4008.0,8.0,82,56.0,12.0,672.0,1.0
2017-05-27,4008.0,8.0,17,73.0,17.0,1241.0,1.0
2017-05-28,4008.0,8.0,82,60.0,12.0,720.0,1.0
2017-06-02,4008.0,8.0,82,85.0,12.0,1020.0,1.0
2017-06-02,4008.0,8.0,17,96.0,15.0,1440.0,1.0
2017-06-03,4008.0,8.0,17,55.0,18.0,990.0,1.0
2017-06-04,4008.0,8.0,6,65.0,7.0,455.0,1.0
2017-06-06,4008.0,8.0,17,85.0,22.0,1870.0,1.0
2017-06-06,4008.0,8.0,82,50.0,9.0,450.0,1.0
2017-06-08,4008.0,8.0,82,56.0,8.0,448.0,1.0
2017-06-10,4008.0,8.0,17,65.0,12.0,780.0,1.0
2017-06-10,4008.0,8.0,6,95.0,4.0,380.0,1.0
2017-06-11,4008.0,8.0,9,48.0,13.0,624.0,1.0
2017-06-11,4008.0,8.0,17,103.0,15.0,1545.0,1.0
2017-06-12,4008.0,8.0,17,50.0,14.0,700.0,1.0
2017-06-13,4008.0,8.0,16,45.0,8.0,360.0,1.0
2017-06-16,4008.0,8.0,17,101.0,12.0,1212.0,1.0
2017-06-17,4008.0,8.0,6,55.0,3.0,165.0,1.0
2017-06-17,4008.0,8.0,17,45.0,12.0,540.0,1.0
2017-06-19,4008.0,8.0,6,104.0,3.0,312.0,1.0
2017-06-21,4008.0,8.0,82,35.0,11.0,385.0,1.0
2017-06-23,4008.0,8.0,17,45.0,7.0,315.0,1.0
2017-06-24,4008.0,8.0,17,49.0,9.0,441.0,1.0
2017-06-25,4008.0,8.0,9,30.0,13.0,390.0,1.0
2017-06-25,4008.0,8.0,17,82.0,10.0,820.0,1.0
2017-06-28,4008.0,8.0,17,62.0,8.0,496.0,1.0
2017-06-28,4008.0,8.0,9,35.0,15.0,525.0,1.0
2017-06-29,4008.0,8.0,6,42.0,5.0,210.0,1.0
2017-06-29,4008.0,8.0,9,25.0,19.0,475.0,1.0
2017-07-03,4008.0,8.0,16,59.0,8.0,472.0,1.0
2017-07-03,4008.0,8.0,44,210.0,7.0,1470.0,1.0
2017-07-05,4008.0,8.0,82,35.0,12.0,420.0,1.0
2017-07-05,4008.0,8.0,17,82.0,8.0,656.0,1.0
2017-07-07,4008.0,8.0,17,68.0,9.0,612.0,1.0
2017-07-07,4008.0,8.0,16,86.0,9.0,774.0,1.0
2017-07-08,4008.0,8.0,17,80.0,9.0,720.0,1.0
2017-07-10,4008.0,8.0,16,75.0,12.0,900.0,1.0
2017-07-10,4008.0,8.0,82,32.0,14.0,448.0,1.0
2017-07-10,4008.0,8.0,17,85.0,15.0,1275.0,1.0
2017-07-13,4008.0,8.0,17,62.0,19.0,1178.0,1.0
2017-07-14,4008.0,8.0,17,75.0,18.0,1350.0,1.0
2017-07-17,4008.0,8.0,17,54.0,22.0,1188.0,1.0
2017-07-17,4008.0,8.0,16,70.0,20.0,1400.0,1.0
2017-07-21,4008.0,8.0,17,60.0,20.0,1200.0,1.0
2017-07-24,4008.0,8.0,17,57.0,15.0,855.0,1.0
2017-07-28,4008.0,8.0,17,65.0,19.0,1235.0,1.0
2017-08-02,4008.0,8.0,17,54.0,27.0,1458.0,1.0
2017-08-05,4008.0,8.0,17,49.0,30.0,1470.0,1.0
2017-08-08,4008.0,8.0,17,65.0,26.0,1690.0,1.0
2017-08-10,4008.0,8.0,16,60.0,18.0,1080.0,1.0
2017-08-11,4008.0,8.0,17,47.0,24.0,1128.0,1.0
2017-08-14,4008.0,8.0,17,68.0,26.0,1768.0,1.0
2017-08-17,4008.0,8.0,17,45.0,28.0,1260.0,1.0
2017-08-19,4008.0,8.0,16,44.0,22.0,968.0,1.0
2017-05-22,4008.0,8.0,1,105.0,5.0,525.0,1.0
2017-05-23,4008.0,8.0,20,20.0,10.0,200.0,1.0
2017-05-23,4008.0,8.0,1,50.0,6.0,300.0,1.0
2017-05-24,4008.0,8.0,1,75.0,5.0,375.0,1.0
2017-05-28,4008.0,8.0,1,50.0,6.0,300.0,1.0
2017-05-29,4008.0,8.0,1,60.0,6.0,360.0,1.0
2017-05-29,4008.0,8.0,20,15.0,8.0,120.0,1.0
2017-05-30,4008.0,8.0,1,30.0,6.0,180.0,1.0
2017-05-31,4008.0,8.0,1,35.0,6.0,210.0,1.0
2017-05-31,4008.0,8.0,20,15.0,7.0,105.0,1.0
2017-06-02,4008.0,8.0,1,30.0,7.0,210.0,1.0
2017-06-02,4008.0,8.0,20,10.0,10.0,100.0,1.0
2017-06-04,4008.0,8.0,20,25.0,11.0,275.0,1.0
2017-06-05,4008.0,8.0,1,52.0,4.0,208.0,1.0
2017-06-06,4008.0,8.0,1,28.0,4.0,112.0,1.0
2017-06-06,4008.0,8.0,20,30.0,8.0,240.0,1.0
2017-06-10,4008.0,8.0,20,45.0,6.0,270.0,1.0
2017-06-11,4008.0,8.0,1,55.0,10.0,550.0,1.0
2017-06-11,4008.0,8.0,20,62.0,9.0,558.0,1.0
2017-06-12,4008.0,8.0,20,65.0,6.0,390.0,1.0
2017-06-13,4008.0,8.0,1,40.0,9.0,360.0,1.0
2017-06-13,4008.0,8.0,20,63.0,7.0,441.0,1.0
2017-06-14,4008.0,8.0,20,65.0,8.0,520.0,1.0
2017-06-15,4008.0,8.0,1,40.0,7.0,280.0,1.0
2017-06-15,4008.0,8.0,20,42.0,7.0,294.0,1.0
2017-06-16,4008.0,8.0,1,35.0,9.0,315.0,1.0
2017-06-16,4008.0,8.0,16,30.0,11.0,330.0,1.0
2017-06-17,4008.0,8.0,1,40.0,5.0,200.0,1.0
2017-06-18,4008.0,8.0,20,42.0,4.0,168.0,1.0
2017-06-18,4008.0,8.0,1,45.0,5.0,225.0,1.0
2017-06-21,4008.0,8.0,1,30.0,5.0,150.0,1.0
2017-06-21,4008.0,8.0,20,50.0,3.0,150.0,1.0
2017-06-30,4008.0,8.0,20,67.0,3.0,201.0,1.0
2017-06-30,4008.0,8.0,1,55.0,6.0,330.0,1.0
2017-07-10,4008.0,8.0,20,85.0,8.0,680.0,1.0
2017-07-17,4008.0,8.0,20,73.0,20.0,1460.0,1.0
2017-07-18,4008.0,8.0,20,45.0,20.0,900.0,1.0
2017-07-18,4008.0,8.0,1,20.0,24.0,480.0,1.0
2017-07-20,4008.0,8.0,20,65.0,18.0,1170.0,1.0
2017-06-05,4008.0,8.0,82,65.0,11.0,715.0,1.0
2017-06-05,4008.0,8.0,6,41.0,9.0,369.0,1.0
2017-06-06,4008.0,8.0,6,46.0,8.0,368.0,1.0
2017-06-06,4008.0,8.0,82,76.0,11.0,836.0,1.0
2017-06-07,4008.0,8.0,82,56.0,11.0,616.0,1.0
2017-06-08,4008.0,8.0,82,65.0,7.0,455.0,1.0
2017-06-08,4008.0,8.0,6,40.0,3.0,120.0,1.0
2017-06-09,4008.0,8.0,82,54.0,10.0,540.0,1.0
2017-06-09,4008.0,8.0,9,62.0,12.0,744.0,1.0
2017-06-10,4008.0,8.0,82,55.0,11.0,605.0,1.0
2017-06-10,4008.0,8.0,9,20.0,10.0,200.0,1.0
2017-06-11,4008.0,8.0,9,60.0,12.0,720.0,1.0
2017-06-11,4008.0,8.0,82,35.0,12.0,420.0,1.0
2017-06-11,4008.0,8.0,6,43.0,4.0,172.0,1.0
2017-06-12,4008.0,8.0,82,70.0,14.0,980.0,1.0
2017-06-12,4008.0,8.0,9,30.0,12.0,360.0,1.0
2017-06-12,4008.0,8.0,6,60.0,5.0,300.0,1.0
2017-06-13,4008.0,8.0,82,65.0,13.0,845.0,1.0
2017-06-14,4008.0,8.0,82,75.0,13.0,975.0,1.0
2017-06-15,4008.0,8.0,82,52.0,12.0,624.0,1.0
2017-06-16,4008.0,8.0,82,60.0,11.0,660.0,1.0
2017-06-17,4008.0,8.0,82,75.0,12.0,900.0,1.0
2017-06-18,4008.0,8.0,82,70.0,13.0,910.0,1.0
2017-06-18,4008.0,8.0,16,58.0,9.0,522.0,1.0
2017-06-18,4008.0,8.0,9,25.0,12.0,300.0,1.0
2017-06-19,4008.0,8.0,16,54.0,8.0,432.0,1.0
2017-06-19,4008.0,8.0,82,42.0,11.0,462.0,1.0
2017-06-20,4008.0,8.0,16,42.0,7.0,294.0,1.0
2017-06-20,4008.0,8.0,82,60.0,12.0,720.0,1.0
2017-06-21,4008.0,8.0,16,40.0,8.0,320.0,1.0
2017-06-21,4008.0,8.0,82,25.0,11.0,275.0,1.0
2017-06-22,4008.0,8.0,82,65.0,11.0,715.0,1.0
2017-06-24,4008.0,8.0,16,80.0,8.0,640.0,1.0
2017-06-24,4008.0,8.0,82,80.0,10.0,800.0,1.0
2017-06-26,4008.0,8.0,82,75.0,10.0,750.0,1.0
2017-06-26,4008.0,8.0,6,60.0,3.0,180.0,1.0
2017-06-27,4008.0,8.0,16,125.0,10.0,1250.0,1.0
2017-06-27,4008.0,8.0,82,70.0,12.0,840.0,1.0
2017-06-28,4008.0,8.0,82,60.0,12.0,720.0,1.0
2017-06-28,4008.0,8.0,16,65.0,10.0,650.0,1.0
2017-06-29,4008.0,8.0,16,65.0,10.0,650.0,1.0
2017-06-30,4008.0,8.0,82,37.0,17.0,629.0,1.0
2017-06-30,4008.0,8.0,16,45.0,10.0,450.0,1.0
2017-06-30,4008.0,8.0,17,45.0,10.0,450.0,1.0
2017-07-01,4008.0,8.0,16,68.0,10.0,680.0,1.0
2017-07-01,4008.0,8.0,82,42.0,15.0,630.0,1.0
2017-07-02,4008.0,8.0,82,25.0,15.0,375.0,1.0
2017-07-02,4008.0,8.0,16,62.0,12.0,744.0,1.0
2017-07-03,4008.0,8.0,16,65.0,10.0,650.0,1.0
2017-07-05,4008.0,8.0,16,125.0,12.0,1500.0,1.0
2017-07-05,4008.0,8.0,82,30.0,10.0,300.0,1.0
2017-07-07,4008.0,8.0,16,80.0,9.0,720.0,1.0
2017-07-07,4008.0,8.0,17,42.0,9.0,378.0,1.0
2017-07-08,4008.0,8.0,16,75.0,10.0,750.0,1.0
2017-07-08,4008.0,8.0,82,15.0,14.0,210.0,1.0
2017-07-10,4008.0,8.0,16,96.0,12.0,1152.0,1.0
2017-07-12,4008.0,8.0,16,60.0,13.0,780.0,1.0
2017-07-12,4008.0,8.0,17,55.0,20.0,1100.0,1.0
2017-07-14,4008.0,8.0,16,66.0,18.0,1188.0,1.0
2017-07-15,4008.0,8.0,17,66.0,16.0,1056.0,1.0
2017-07-16,4008.0,8.0,16,78.0,22.0,1716.0,1.0
2017-07-18,4008.0,8.0,16,85.0,22.0,1870.0,1.0
2017-07-19,4008.0,8.0,16,45.0,22.0,990.0,1.0
2017-07-19,4008.0,8.0,2,58.0,25.0,1450.0,1.0
2017-07-20,4008.0,8.0,16,92.0,20.0,1840.0,1.0
2017-07-21,4008.0,8.0,16,55.0,22.0,1210.0,1.0
2017-07-22,4008.0,8.0,16,86.0,22.0,1892.0,1.0
2017-07-24,4008.0,8.0,17,65.0,15.0,975.0,1.0
2017-07-25,4008.0,8.0,16,62.0,18.0,1116.0,1.0
2017-07-26,4008.0,8.0,16,60.0,15.0,900.0,1.0
