Date,Market Real,Crop,Deviation
4/29/2017,1,17,0.547722558
5/31/2017,8,22,0.547722558
11/29/2016,1,2,0.547722558
7/21/2017,22,46,0.547722558
1/15/2016,1,2,0.547722558
7/21/2017,28,22,0.547722558
12/26/2016,1,4,0.547722558
7/29/2017,30,22,0.547722558
7/28/2017,30,50,0.547722558
3/15/2017,8,30,0.547722558
6/13/2017,22,50,0.547722558
5/22/2017,4,82,0.547722558
5/9/2017,22,1,0.547722558
3/22/2017,8,2,0.547722558
7/29/2017,9,42,0.547722558
7/20/2017,30,2,0.547722558
5/25/2017,30,20,0.547722558
6/22/2017,3,16,0.547722558
5/30/2017,22,22,0.547722558
3/14/2017,28,48,0.547722558
7/28/2017,30,2,0.547722558
2/14/2017,3,2,0.547722558
6/18/2017,8,22,0.547722558
11/13/2016,3,8,0.547722558
4/2/2017,15,37,0.547722558
6/22/2017,8,1,0.547722558
5/20/2017,4,6,0.547722558
3/20/2017,22,6,0.547722558
12/17/2016,1,3,0.547722558
12/28/2016,3,4,0.547722558
4/22/2017,3,21,0.547722558
5/3/2017,3,20,0.547722558
5/22/2017,30,20,0.547722558
12/11/2015,3,3,0.547722558
5/9/2017,3,20,0.547722558
7/8/2017,4,46,0.547722558
8/7/2016,4,2,0.547722558
7/24/2017,7,20,0.547722558
3/28/2017,3,21,0.547722558
6/19/2017,30,20,0.547722558
6/12/2017,30,20,0.547722558
2/17/2017,3,3,0.547722558
7/27/2017,30,20,0.547722558
12/13/2016,1,4,0.547722558
6/6/2017,30,20,0.547722558
5/18/2017,30,20,0.547722558
6/1/2017,4,6,0.547722558
4/27/2017,9,16,0.547722558
6/22/2017,8,20,0.547722558
5/24/2017,4,2,0.547722558
2/26/2016,1,2,0.547722558
4/7/2017,4,6,0.547722558
6/23/2017,9,22,0.547722558
4/12/2017,4,21,0.547722558
1/27/2017,1,4,0.547722558
1/17/2017,1,5,0.547722558
4/19/2017,9,16,0.547722558
8/12/2017,28,22,0.547722558
6/2/2017,30,20,0.547722558
7/13/2017,28,22,0.547722558
6/28/2017,57,17,0.547722558
3/27/2017,15,37,0.547722558
6/28/2017,4,22,0.547722558
7/26/2017,8,42,0.547722558
8/18/2017,8,22,0.547722558
12/19/2016,3,63,0.547722558
9/23/2016,3,5,0.547722558
7/2/2017,30,22,0.547722558
8/5/2017,8,2,0.547722558
6/19/2017,29,22,0.547722558
7/4/2017,3,2,0.547722558
6/27/2017,23,82,0.547722558
5/13/2017,7,16,0.547722558
4/21/2017,25,20,0.547722558
9/3/2016,3,17,0.547722558
7/16/2017,30,20,0.547722558
2/23/2017,7,30,0.547722558
6/10/2017,3,21,0.547722558
6/22/2017,60,22,0.546852466
4/15/2017,1,22,0.543905629
3/4/2017,8,30,0.543905629
5/20/2017,22,6,0.540482388
4/21/2017,22,6,0.540061725
6/12/2017,8,6,0.53935989
8/12/2017,30,22,0.53935989
10/1/2016,3,5,0.53935989
5/18/2017,22,20,0.53917927
4/30/2017,1,22,0.539110744
8/20/2017,8,17,0.534522484
9/28/2016,7,17,0.534522484
10/24/2016,8,5,0.534522484
6/29/2017,56,6,0.534522484
4/21/2017,30,82,0.534522484
3/23/2017,3,37,0.534522484
5/26/2017,8,6,0.534522484
8/3/2017,8,1,0.534522484
5/30/2017,30,22,0.534522484
2/21/2017,22,27,0.534522484
2/16/2017,22,3,0.534522484
5/27/2017,9,22,0.534522484
7/6/2017,8,17,0.534522484
2/17/2017,3,30,0.534522484
8/18/2017,9,20,0.534522484
5/31/2017,12,21,0.534522484
7/3/2017,4,7,0.534522484
2/20/2017,22,4,0.534522484
6/29/2017,30,20,0.534522484
7/6/2017,8,20,0.534522484
7/14/2017,30,20,0.534522484
6/19/2017,23,82,0.534522484
5/25/2017,3,17,0.534522484
6/14/2017,30,20,0.534522484
5/17/2017,8,82,0.534522484
4/9/2017,14,38,0.534522484
8/1/2017,30,22,0.534522484
5/18/2017,23,82,0.534522484
5/22/2017,7,20,0.534522484
8/1/2017,8,20,0.534522484
6/26/2017,22,20,0.534522484
2/4/2016,1,2,0.530330086
1/5/2017,22,6,0.530330086
8/11/2017,4,33,0.530330086
7/29/2017,9,20,0.527644853
7/7/2017,4,6,0.527394013
6/29/2017,30,22,0.527046277
5/31/2017,30,22,0.527046277
8/16/2017,30,22,0.527046277
7/14/2017,30,22,0.527046277
7/28/2017,30,22,0.527046277
5/26/2017,30,22,0.527046277
1/10/2017,4,10,0.527046277
6/17/2017,30,22,0.527046277
4/27/2017,30,82,0.527046277
8/13/2017,56,6,0.527046277
2/22/2017,22,4,0.527046277
6/25/2017,8,16,0.527046277
4/17/2017,9,16,0.527046277
7/28/2017,63,20,0.527046277
4/3/2017,14,38,0.527046277
12/10/2016,3,58,0.527046277
4/1/2017,14,38,0.527046277
7/11/2017,56,6,0.527046277
2/19/2016,1,2,0.524404424
5/11/2017,22,6,0.523410292
2/14/2017,22,21,0.523158728
7/20/2017,30,22,0.522232968
5/27/2017,30,22,0.522232968
11/3/2016,8,5,0.522232968
5/17/2017,30,22,0.522232968
2/26/2017,4,3,0.5204165
7/10/2017,4,33,0.5204165
8/18/2017,4,33,0.519748871
7/13/2017,30,22,0.518874522
6/22/2017,8,17,0.518874522
5/6/2017,3,21,0.518874522
5/28/2017,30,22,0.518874522
10/23/2016,8,5,0.51754917
7/1/2017,30,22,0.51754917
11/13/2016,8,5,0.51754917
7/4/2017,30,22,0.51754917
12/28/2015,3,3,0.51754917
5/19/2017,8,82,0.51754917
7/9/2017,30,22,0.51754917
6/26/2017,7,17,0.51754917
1/11/2017,22,4,0.51754917
5/28/2017,22,20,0.51754917
8/4/2017,30,22,0.51754917
8/6/2017,30,20,0.51754917
7/8/2017,30,22,0.51754917
7/25/2017,8,20,0.51754917
10/27/2016,8,5,0.51754917
5/14/2017,3,17,0.516397779
9/13/2016,4,17,0.516397779
7/18/2017,30,20,0.516397779
11/14/2016,3,5,0.516397779
5/25/2017,23,82,0.516397779
5/23/2017,12,21,0.516397779
6/25/2017,22,20,0.516397779
5/17/2017,9,17,0.516397779
6/26/2017,4,6,0.516397779
7/26/2017,30,22,0.516397779
8/1/2017,8,17,0.516397779
6/11/2017,8,6,0.516397779
2/25/2017,1,30,0.516397779
12/23/2016,3,2,0.516397779
7/9/2017,30,20,0.516397779
7/12/2017,28,22,0.516397779
6/5/2017,7,17,0.516397779
12/15/2016,3,63,0.516397779
4/29/2017,22,20,0.516397779
6/7/2017,30,22,0.516397779
5/13/2017,22,22,0.516397779
6/7/2017,23,82,0.516397779
5/31/2017,30,20,0.516397779
5/11/2017,4,82,0.516397779
7/29/2017,8,18,0.516397779
8/7/2017,30,20,0.516397779
7/2/2017,1,17,0.516397779
7/25/2017,63,22,0.516397779
7/25/2017,60,20,0.516397779
6/16/2017,30,22,0.516397779
8/8/2016,4,17,0.516397779
6/14/2017,9,16,0.516397779
9/7/2016,3,5,0.516397779
4/4/2017,22,48,0.516397779
2/14/2017,1,30,0.516397779
6/21/2017,30,20,0.516397779
3/26/2017,4,21,0.516397779
3/29/2017,12,37,0.516397779
7/29/2017,30,50,0.516397779
6/29/2017,4,6,0.516397779
8/7/2017,8,20,0.516397779
4/13/2017,30,82,0.516397779
7/9/2017,29,22,0.516397779
8/3/2017,3,20,0.516397779
7/27/2017,8,20,0.516397779
6/26/2017,30,22,0.516397779
9/8/2016,4,17,0.516397779
5/9/2017,30,22,0.516397779
5/29/2017,8,82,0.516397779
2/27/2017,3,37,0.516397779
8/15/2017,3,42,0.516397779
12/23/2016,3,3,0.516397779
6/25/2017,30,22,0.516397779
8/4/2017,28,22,0.516397779
7/1/2017,22,22,0.516397779
6/4/2017,30,22,0.516397779
5/13/2017,4,82,0.516397779
6/24/2017,30,22,0.516397779
10/12/2016,3,5,0.516397779
10/23/2016,3,5,0.516397779
7/22/2017,30,20,0.516397779
7/22/2017,30,42,0.516397779
5/22/2017,22,22,0.515388203
4/18/2017,1,22,0.514928651
7/14/2017,56,6,0.514928651
3/11/2016,1,2,0.513552591
7/6/2017,22,22,0.512989176
8/15/2017,30,22,0.512347538
5/18/2017,22,82,0.511766316
8/8/2017,30,22,0.507092553
2/17/2017,22,3,0.506896878
7/17/2017,30,22,0.506369684
8/7/2017,30,22,0.504524979
8/9/2017,8,20,0.504524979
8/8/2017,30,20,0.504524979
7/23/2017,30,22,0.504524979
5/5/2017,22,20,0.504524979
6/11/2017,30,22,0.504524979
2/26/2017,22,21,0.503558764
10/14/2016,4,17,0.5
7/21/2017,30,22,0.5
10/26/2016,8,5,0.5
3/2/2017,9,30,0.5
7/19/2017,8,1,0.5
4/15/2017,30,22,0.5
3/9/2017,7,30,0.5
7/19/2017,1,6,0.5
7/23/2017,30,42,0.5
8/14/2017,8,2,0.5
7/7/2017,28,22,0.5
6/1/2017,12,21,0.5
8/10/2017,30,50,0.5
8/17/2017,30,85,0.5
7/28/2017,28,22,0.5
8/12/2017,7,2,0.5
7/17/2017,8,18,0.5
7/9/2017,8,82,0.5
4/18/2017,8,35,0.5
7/4/2017,23,82,0.5
4/1/2017,30,48,0.5
3/26/2017,29,48,0.5
6/16/2017,22,46,0.5
6/15/2017,23,82,0.5
6/29/2017,23,82,0.5
6/23/2017,8,2,0.5
3/29/2017,28,48,0.5
6/19/2017,7,17,0.5
11/30/2016,3,5,0.5
5/13/2017,1,17,0.5
11/30/2016,1,5,0.5
8/12/2017,30,2,0.5
8/15/2017,30,2,0.5
7/1/2017,30,16,0.5
7/6/2017,60,22,0.5
7/31/2017,30,50,0.5
6/30/2017,23,82,0.5
12/12/2016,3,10,0.5
5/26/2017,8,16,0.5
5/16/2017,7,16,0.5
5/2/2017,7,20,0.5
1/30/2017,3,66,0.5
8/1/2017,9,42,0.5
6/18/2017,8,21,0.5
6/19/2017,22,46,0.5
8/5/2016,3,2,0.5
5/4/2017,30,20,0.5
6/20/2017,30,16,0.5
5/4/2017,15,38,0.5
6/25/2017,22,46,0.5
7/7/2017,7,17,0.5
12/24/2015,1,2,0.5
5/20/2017,30,22,0.5
5/3/2017,8,82,0.5
8/14/2017,28,22,0.5
6/16/2017,57,17,0.5
7/18/2017,9,16,0.5
6/26/2017,7,16,0.5
6/29/2017,57,17,0.5
7/28/2017,9,20,0.5
7/13/2017,57,17,0.5
8/10/2017,8,20,0.5
9/5/2016,3,17,0.5
4/26/2017,12,21,0.5
8/3/2017,7,2,0.5
4/25/2017,8,21,0.5
3/8/2017,7,4,0.5
6/26/2017,8,20,0.5
4/24/2017,22,33,0.5
7/31/2017,4,33,0.5
12/26/2016,12,4,0.5
7/27/2017,3,40,0.5
5/24/2017,4,6,0.5
5/8/2017,22,22,0.5
6/2/2017,4,6,0.5
12/24/2016,3,8,0.5
5/23/2017,23,82,0.5
2/20/2017,3,2,0.5
2/5/2017,3,32,0.5
5/29/2017,8,22,0.5
7/1/2017,56,6,0.5
6/19/2017,4,6,0.5
7/1/2017,28,20,0.5
5/10/2017,22,20,0.5
5/2/2017,1,17,0.5
6/17/2017,4,6,0.5
5/30/2017,4,6,0.5
7/2/2017,3,82,0.5
11/28/2016,1,5,0.5
4/30/2017,3,9,0.5
6/28/2017,8,20,0.5
7/26/2017,3,40,0.5
5/28/2017,4,82,0.5
8/15/2017,7,2,0.5
4/29/2017,9,17,0.5
8/11/2017,7,20,0.5
6/25/2017,7,16,0.5
6/26/2017,9,16,0.5
8/9/2017,4,6,0.5
1/8/2017,3,2,0.5
6/27/2017,1,6,0.5
2/15/2017,3,2,0.5
7/12/2017,56,6,0.5
3/28/2017,30,27,0.5
10/28/2016,1,4,0.5
6/5/2017,30,21,0.5
7/11/2017,30,20,0.5
8/12/2017,28,20,0.5
4/20/2017,22,21,0.5
7/30/2017,1,20,0.5
4/20/2017,9,22,0.5
7/7/2017,30,22,0.5
6/20/2017,9,16,0.5
6/6/2017,7,20,0.5
7/29/2017,60,22,0.5
6/20/2017,30,20,0.5
6/29/2017,1,16,0.5
7/9/2017,1,17,0.5
12/16/2016,3,3,0.5
7/4/2017,28,22,0.5
6/9/2017,57,17,0.5
7/14/2017,30,16,0.5
3/28/2017,30,43,0.5
5/20/2017,8,6,0.5
10/18/2016,3,8,0.5
3/10/2016,1,2,0.5
3/29/2017,4,21,0.5
12/14/2015,1,3,0.5
4/6/2017,28,82,0.5
7/4/2017,56,6,0.5
3/15/2017,9,2,0.5
4/19/2017,4,82,0.5
7/30/2017,30,50,0.5
10/25/2016,3,3,0.5
6/8/2017,8,22,0.5
4/23/2017,9,16,0.5
10/25/2016,1,3,0.5
7/30/2017,3,16,0.5
7/5/2017,4,6,0.5
4/10/2017,22,22,0.5
4/20/2017,22,48,0.5
6/4/2017,23,82,0.5
8/5/2017,22,46,0.5
2/24/2017,22,27,0.5
12/18/2016,1,2,0.5
4/10/2017,22,21,0.5
8/17/2017,28,20,0.5
3/13/2017,3,21,0.5
4/10/2017,28,48,0.5
7/6/2017,57,17,0.5
3/28/2017,22,48,0.5
12/18/2016,4,3,0.5
7/30/2017,9,20,0.5
7/29/2017,3,20,0.5
8/12/2017,22,33,0.5
4/10/2017,4,21,0.5
7/22/2017,30,22,0.5
1/27/2017,3,66,0.5
1/27/2017,3,4,0.5
3/17/2016,4,3,0.5
4/4/2017,8,2,0.5
3/29/2016,1,2,0.5
4/5/2017,4,21,0.5
1/16/2017,3,3,0.5
5/8/2017,4,6,0.5
4/18/2017,4,6,0.5
4/6/2017,4,21,0.5
5/25/2017,22,17,0.5
6/18/2017,8,1,0.5
3/6/2017,3,4,0.5
8/13/2017,30,44,0.5
3/17/2017,9,21,0.5
7/1/2017,30,20,0.5
6/17/2017,8,20,0.5
5/28/2017,23,82,0.5
5/23/2017,8,6,0.5
6/30/2017,4,6,0.5
5/24/2017,8,1,0.5
1/2/2017,22,4,0.5
8/2/2017,30,44,0.5
6/30/2017,57,17,0.5
8/1/2017,30,20,0.5
6/20/2017,7,16,0.5
4/23/2017,9,20,0.5
2/10/2017,1,58,0.5
2/10/2017,3,2,0.5
4/2/2017,22,9,0.5
3/11/2017,9,4,0.5
11/15/2016,3,58,0.5
2/28/2017,22,32,0.5
7/7/2017,64,6,0.5
7/14/2017,7,44,0.5
8/7/2017,28,20,0.5
2/2/2017,3,32,0.5
4/2/2017,8,21,0.5
8/17/2017,22,49,0.5
3/23/2017,30,48,0.5
7/8/2017,29,22,0.5
5/28/2017,8,16,0.5
12/5/2016,3,5,0.5
3/3/2017,23,30,0.5
6/20/2017,22,46,0.5
8/11/2017,30,50,0.5
7/10/2017,7,17,0.5
6/5/2017,23,82,0.5
3/7/2017,3,4,0.5
5/6/2017,15,38,0.5
6/4/2017,15,38,0.5
7/18/2017,63,17,0.5
2/24/2017,23,30,0.5
6/17/2017,22,50,0.5
10/31/2016,3,3,0.5
7/8/2017,8,22,0.5
6/23/2017,22,50,0.5
7/1/2017,9,50,0.5
6/5/2016,3,17,0.5
6/27/2017,9,43,0.5
5/30/2017,8,17,0.5
6/16/2017,22,50,0.5
6/8/2017,7,17,0.5
3/18/2017,1,20,0.5
8/20/2017,8,16,0.5
7/18/2017,1,17,0.5
7/25/2017,28,22,0.5
8/19/2017,8,14,0.5
6/18/2017,30,39,0.5
8/10/2017,7,17,0.5
8/17/2017,23,42,0.5
7/29/2017,57,17,0.5
7/20/2017,1,17,0.5
7/16/2017,57,17,0.5
8/16/2016,4,17,0.5
2/8/2017,7,5,0.5
2/15/2017,7,5,0.5
5/1/2017,30,22,0.5
8/8/2017,57,17,0.5
4/4/2017,22,6,0.49810246
3/3/2017,22,21,0.497214463
7/16/2017,22,33,0.497014899
5/22/2017,22,6,0.492592183
11/27/2016,4,3,0.49159604
12/30/2015,3,3,0.49159604
6/6/2017,4,6,0.49159604
4/17/2017,4,6,0.49159604
3/25/2017,4,21,0.49159604
5/28/2017,22,22,0.49159604
7/2/2017,22,22,0.490383718
4/15/2017,22,6,0.489852383
5/30/2017,22,20,0.489852383
3/23/2017,22,21,0.489263819
3/3/2017,8,30,0.487950036
6/10/2017,30,22,0.487950036
7/21/2016,4,17,0.487950036
11/19/2016,8,5,0.487950036
8/5/2017,30,50,0.487950036
6/14/2017,7,17,0.487950036
3/11/2017,12,37,0.487950036
6/25/2017,9,22,0.487950036
4/9/2017,29,82,0.487950036
4/2/2017,22,48,0.487950036
7/1/2017,3,6,0.487950036
4/1/2017,15,37,0.487950036
7/30/2017,30,20,0.487950036
6/1/2017,9,82,0.487950036
5/17/2017,22,20,0.487950036
8/9/2017,30,20,0.487950036
8/3/2017,30,20,0.487950036
8/14/2017,7,20,0.487950036
7/18/2017,30,42,0.487950036
7/22/2017,7,20,0.487950036
3/21/2017,22,2,0.485912658
5/12/2017,22,20,0.485912658
6/28/2017,3,6,0.483045892
6/12/2017,30,22,0.483045892
7/8/2017,56,6,0.483045892
6/20/2017,22,22,0.483045892
12/9/2016,1,2,0.48265365
6/26/2017,22,6,0.482595201
5/3/2017,22,6,0.480652458
7/1/2017,22,6,0.478979203
3/2/2017,22,27,0.478713554
2/13/2017,22,3,0.478713554
2/4/2017,4,30,0.478713554
5/20/2017,22,22,0.478713554
4/14/2017,22,21,0.478713554
1/5/2017,12,3,0.478713554
7/6/2017,4,6,0.478713554
7/19/2017,22,33,0.478713554
1/3/2017,3,7,0.478713554
12/30/2016,4,65,0.478713554
5/3/2017,3,21,0.478305023
5/7/2017,22,20,0.475594866
1/2/2016,1,3,0.475594866
1/3/2017,22,4,0.475594866
4/23/2017,22,48,0.473242362
4/20/2017,22,20,0.473242362
2/10/2017,22,21,0.471404521
7/23/2017,56,6,0.471404521
8/14/2017,4,33,0.471272972
5/23/2017,22,1,0.471194025
3/16/2017,22,21,0.470269972
5/15/2017,30,22,0.467099366
6/9/2017,8,17,0.467099366
7/3/2017,7,20,0.467099366
5/29/2017,22,20,0.467099366
7/8/2017,7,20,0.467099366
5/27/2017,22,6,0.467070404
5/12/2017,14,38,0.464784968
11/24/2016,3,4,0.464391366
2/15/2017,22,21,0.464391366
4/11/2017,22,21,0.463980364
11/22/2016,12,2,0.463980364
3/30/2017,22,21,0.462950231
10/26/2016,12,4,0.46291005
8/5/2017,8,20,0.46291005
6/17/2017,30,20,0.46291005
1/21/2017,22,21,0.46291005
7/5/2017,4,7,0.46291005
5/30/2017,23,82,0.46291005
7/1/2017,8,16,0.46291005
4/25/2017,3,21,0.46291005
6/24/2017,8,20,0.46291005
7/5/2017,8,20,0.46291005
1/2/2017,22,21,0.46291005
4/16/2017,22,21,0.46291005
3/11/2017,4,3,0.46291005
7/12/2017,22,33,0.46291005
12/24/2016,3,4,0.46291005
6/1/2017,30,20,0.46291005
3/15/2017,22,21,0.46291005
7/24/2017,1,17,0.46291005
4/27/2017,30,22,0.46291005
8/7/2017,56,6,0.462208139
7/26/2017,56,6,0.460888599
7/20/2017,56,6,0.458831468
4/26/2017,1,22,0.458257569
10/8/2016,8,5,0.457737708
11/16/2016,12,2,0.457737708
7/6/2017,22,33,0.456435465
10/19/2016,12,2,0.452267017
7/15/2017,30,22,0.452267017
4/25/2017,1,22,0.452267017
6/6/2017,30,22,0.452267017
6/27/2017,22,22,0.450168319
9/4/2016,3,2,0.449867705
1/2/2016,3,3,0.449358517
7/28/2017,22,46,0.447213596
5/14/2017,7,20,0.447213596
4/26/2017,22,20,0.447213596
7/31/2017,28,22,0.447213596
8/14/2017,30,85,0.447213596
8/9/2017,7,2,0.447213596
11/3/2016,1,3,0.447213596
2/19/2017,4,30,0.447213596
6/12/2017,23,82,0.447213596
11/29/2016,3,10,0.447213596
5/30/2017,7,6,0.447213596
5/20/2017,30,20,0.447213596
8/27/2016,4,2,0.447213596
8/26/2016,3,2,0.447213596
1/12/2017,3,15,0.447213596
6/17/2017,30,16,0.447213596
2/16/2017,22,4,0.447213596
3/30/2017,3,37,0.447213596
4/12/2017,30,82,0.447213596
7/6/2017,7,82,0.447213596
7/29/2017,28,22,0.447213596
5/16/2017,30,22,0.447213596
5/19/2017,23,82,0.447213596
8/14/2017,22,33,0.447213596
8/1/2017,1,20,0.447213596
5/16/2017,7,20,0.447213596
4/23/2017,12,20,0.447213596
12/23/2016,1,5,0.447213596
8/5/2017,22,48,0.447213596
5/15/2017,30,20,0.447213596
4/16/2017,30,82,0.447213596
7/29/2017,28,42,0.447213596
8/11/2017,8,1,0.447213596
5/14/2017,9,20,0.447213596
5/12/2017,3,20,0.447213596
5/26/2017,7,6,0.447213596
2/22/2017,22,27,0.447213596
5/11/2017,22,22,0.447213596
3/18/2017,3,9,0.447213596
3/22/2017,8,21,0.447213596
2/27/2017,22,27,0.447213596
1/30/2017,1,4,0.447213596
11/27/2016,1,2,0.447213596
1/31/2016,1,2,0.447213596
3/21/2017,8,21,0.447213596
6/8/2017,9,16,0.447213596
11/29/2015,1,2,0.447213596
3/1/2017,22,9,0.447213596
11/21/2016,3,8,0.447213596
3/27/2017,22,9,0.447213596
8/3/2017,30,22,0.447213596
6/19/2016,1,21,0.447213596
4/5/2017,12,37,0.447213596
12/26/2016,12,3,0.447213596
2/11/2017,4,30,0.447213596
1/24/2016,2,2,0.447213596
6/25/2017,23,82,0.447213596
6/12/2017,8,20,0.447213596
7/5/2017,57,17,0.447213596
5/16/2017,3,20,0.447213596
6/26/2017,23,82,0.447213596
6/11/2017,22,22,0.447213596
10/31/2016,3,9,0.447213596
8/15/2017,30,50,0.447213596
5/12/2017,4,82,0.447213596
6/28/2017,23,82,0.447213596
12/10/2015,1,2,0.447213596
12/30/2016,3,58,0.447213596
2/22/2017,7,30,0.447213596
3/15/2017,3,37,0.447213596
7/1/2017,9,22,0.447213596
7/11/2017,8,22,0.447213596
8/15/2017,7,20,0.447213596
6/24/2017,30,20,0.447213596
7/2/2017,7,17,0.447213596
7/16/2017,28,22,0.447213596
6/19/2017,22,50,0.447213596
7/2/2017,9,22,0.447213596
5/18/2017,4,82,0.447213596
1/7/2017,3,10,0.447213596
6/21/2017,1,6,0.447213596
3/11/2017,3,37,0.447213596
12/22/2016,3,5,0.447213596
6/11/2017,22,50,0.447213596
3/12/2017,23,30,0.447213596
7/12/2017,3,82,0.447213596
5/12/2017,30,20,0.447213596
2/28/2017,3,30,0.447213596
6/8/2017,23,82,0.447213596
3/13/2017,23,30,0.447213596
12/29/2016,4,30,0.447213596
3/9/2017,12,37,0.447213596
6/7/2017,30,82,0.447213596
7/4/2017,12,17,0.447213596
2/19/2017,22,21,0.446710928
2/6/2017,4,21,0.445001478
4/8/2017,9,21,0.44320263
7/25/2017,30,22,0.440958552
7/31/2017,30,22,0.440958552
10/25/2016,8,5,0.440958552
7/11/2017,22,33,0.440170422
2/23/2017,1,30,0.43852901
4/23/2017,1,22,0.43852901
11/20/2016,1,4,0.435130136
2/11/2017,22,21,0.435130136
5/11/2017,22,20,0.433012702
4/24/2017,22,6,0.433012702
7/13/2017,22,33,0.433012702
11/9/2016,3,3,0.433012702
8/16/2017,22,33,0.433012702
4/5/2017,22,6,0.433012702
1/16/2016,5,3,0.433012702
8/8/2017,4,33,0.426956282
2/7/2017,1,2,0.426956282
6/19/2017,22,1,0.426120813
2/19/2017,22,27,0.424918293
4/17/2017,14,38,0.424484982
8/2/2017,30,20,0.421637021
11/24/2016,1,2,0.421637021
8/2/2017,30,22,0.421637021
1/12/2017,4,30,0.418330013
1/10/2017,1,2,0.418330013
2/26/2017,22,27,0.418330013
1/30/2017,1,2,0.418330013
8/3/2017,9,20,0.418330013
8/21/2016,4,54,0.418330013
7/14/2017,22,33,0.418330013
1/3/2017,4,65,0.418330013
4/8/2017,4,21,0.418330013
12/31/2016,3,4,0.416666667
1/12/2017,3,3,0.414578099
1/17/2017,3,3,0.410791918
3/23/2017,22,2,0.409097924
7/9/2017,28,20,0.40824829
12/31/2016,4,30,0.40824829
11/21/2016,8,5,0.40824829
7/19/2016,1,7,0.40824829
7/18/2017,4,33,0.40824829
5/29/2017,7,17,0.40824829
2/20/2017,3,30,0.40824829
8/23/2016,3,2,0.40824829
8/8/2017,8,1,0.40824829
6/27/2017,8,20,0.40824829
3/26/2016,4,3,0.40824829
4/18/2017,22,21,0.40824829
6/21/2017,23,82,0.40824829
1/10/2017,22,21,0.40824829
7/28/2017,8,20,0.40824829
8/7/2017,9,20,0.40824829
5/20/2017,4,82,0.40824829
6/14/2017,23,82,0.40824829
12/13/2016,3,10,0.40824829
4/27/2017,9,20,0.40824829
6/13/2017,22,22,0.40824829
4/16/2017,3,9,0.40824829
7/20/2017,4,33,0.40824829
3/28/2017,3,9,0.40824829
12/31/2016,1,4,0.40824829
6/10/2017,23,82,0.40824829
8/8/2017,30,50,0.40824829
7/30/2017,28,22,0.40824829
3/6/2017,1,2,0.40824829
7/6/2017,7,17,0.40824829
5/3/2017,22,20,0.40824829
6/11/2017,30,20,0.40824829
11/28/2016,1,2,0.40824829
1/18/2016,1,2,0.40824829
1/17/2017,22,4,0.40824829
7/27/2017,28,22,0.40824829
6/16/2017,30,20,0.40824829
7/12/2017,28,20,0.40824829
6/3/2017,8,22,0.40824829
6/13/2017,23,82,0.40824829
9/9/2016,3,5,0.40824829
12/23/2016,22,4,0.40824829
3/3/2016,1,30,0.40824829
5/6/2017,15,37,0.40824829
6/7/2017,8,6,0.40824829
6/23/2017,29,22,0.40824829
12/5/2016,3,8,0.40824829
7/27/2017,7,20,0.40824829
8/5/2017,7,20,0.40824829
6/4/2017,22,86,0.40824829
12/12/2015,1,2,0.40824829
2/16/2017,22,27,0.40824829
8/11/2017,8,20,0.40824829
3/16/2017,12,37,0.40824829
6/28/2017,30,22,0.40824829
6/6/2017,12,21,0.40824829
8/9/2017,3,50,0.40824829
10/16/2016,3,5,0.40824829
9/10/2016,8,5,0.40824829
7/19/2016,3,2,0.40824829
4/18/2017,1,17,0.40824829
6/17/2017,8,16,0.40824829
10/9/2016,17,5,0.40824829
8/2/2017,7,17,0.40824829
7/19/2017,30,20,0.40824829
10/21/2016,12,2,0.40824829
4/10/2017,22,6,0.404586797
6/8/2017,30,22,0.404519917
12/4/2016,3,5,0.404519917
2/18/2016,8,2,0.403050865
1/31/2016,4,3,0.402789751
6/16/2017,22,1,0.402202487
12/4/2016,3,4,0.400891863
2/11/2016,1,2,0.400891863
4/21/2017,22,20,0.400520495
3/1/2017,22,21,0.399404318
2/6/2017,22,21,0.399404318
7/2/2017,56,6,0.393397896
11/17/2016,3,58,0.393397896
3/12/2017,22,21,0.393397896
1/7/2017,3,4,0.393397896
6/27/2017,22,6,0.392182956
6/29/2017,22,1,0.39158759
2/8/2017,22,21,0.388125013
4/10/2017,22,2,0.381881308
7/27/2017,4,33,0.381881308
4/25/2017,22,49,0.381881308
2/5/2017,22,21,0.379777263
2/22/2017,22,21,0.379197639
4/19/2017,22,6,0.379143772
2/22/2016,1,2,0.379143772
2/20/2017,23,30,0.377964473
5/24/2017,4,82,0.377964473
7/5/2017,30,22,0.377964473
1/19/2017,22,21,0.377964473
7/29/2017,30,20,0.377964473
6/1/2017,9,22,0.377964473
6/28/2017,8,22,0.377964473
8/14/2017,30,50,0.377964473
6/15/2017,3,17,0.377964473
8/4/2017,30,20,0.377964473
7/11/2017,4,46,0.377964473
5/30/2017,30,20,0.377964473
5/31/2017,8,17,0.377964473
7/5/2017,56,6,0.377964473
6/24/2017,8,22,0.377964473
5/28/2017,9,21,0.377964473
7/15/2017,28,22,0.377964473
8/17/2017,8,16,0.377964473
1/30/2017,3,2,0.377307714
5/29/2017,22,17,0.376386326
12/3/2016,1,4,0.376386326
5/31/2017,22,22,0.375
5/29/2017,22,22,0.375
6/11/2017,22,1,0.374801535
5/27/2017,22,20,0.374006621
6/21/2017,22,20,0.37360853
7/10/2017,22,33,0.372011905
1/5/2017,12,4,0.367990036
6/13/2017,22,1,0.36773261
3/7/2016,1,2,0.365962527
